text,label,vader_label,textblob_label,vader_score,textblob_score,source,title
accessible today digital public service capgemini,neutral,neutral,positive,0.0,0.125,Capgemini,How accessible are today’s digital public services? - Capgemini
city florence hold annual fall clean week october public service maintenance facility northern kentucky tribune,positive,positive,positive,0.4019,0.18333333333333335,Northern Kentucky Tribune,City of Florence to hold Annual Fall Clean Up Week October 13-19 at Public Services Maintenance Facility - Northern Kentucky Tribune
drive transformational change finance essential public service case education unesco org,neutral,neutral,neutral,0.0,0.0,unesco.org,Driving transformational change in financing essential public services: The case of education - unesco.org
netweb technology share double month buy sell hold soar drive strong demand artificial intelligence cloud infrastructure solution company secure substantial order boost revenue profitability outlook expansion manufacturing ai turn hot small cap story dalal street investor bet expand footprint india,positive,positive,neutral,0.9565,0.038888888888888896,The Times of India,"Netweb Technologies shares more than double in 3 months. Should you buy, sell or hold?"
travel retail grapple conversion debacle passenger traffic spend remain canne france headwind tailwind converge buffet industry navigate confused sea billion plus channel lead fragrance cosmetic,negative,negative,negative,-0.3182,-0.4,WWD,Travel Retail Grapples With Conversion
jack schlossberg spot make round manhattan dem ahead potential congressional run handsome grandson jfk jackie son caroline ed join lexington democratic club fall social yesterday times headline army national guard enrollment woman uniform second column unearthed long ago letter say reserve offer promotion pay,positive,positive,neutral,0.6124,0.04722222222222222,New York Post,Jack Schlossberg spotted making the rounds with Manhattan Dems ahead of potential congressional run
brutally honest city builder feature greedy landlord cutthroat corporation newspaper give constant reminder citizen bad luck fault tax rate feed treasury starve people simulation whisper uncomfortable truth service cost oh new know exactly start ll drag bunch long road map slam ton residential commercial zone slap fire house cop shop,negative,negative,neutral,-0.9169,-0.04040404040404039,PC Gamer,"This 'brutally honest' city builder features greedy landlords, cutthroat corporations, and a newspaper that gives you 'a constant reminder that your citizens' bad luck is perhaps your fault'"
nn inc provide update aerospace defense capability company announce new weapon customer north american machining operations charlotte oct globe newswire nasdaq nnbr global diversify industrial,negative,negative,neutral,-0.1779,0.04545454545454545,GlobeNewswire,"NN, Inc. Provides Update on Aerospace and Defense Capabilities"
shake shack expansion dream recipe disaster inc nyse shak face mount margin pressure slow store sale growth rise beef cost aggressive pricing fast casual sector challenge ambition,negative,negative,negative,-0.4404,-0.20000000000000004,Yahoo Entertainment,Is Shake Shack's Expansion Dream A Recipe For Disaster?
maharashtra advanced surveillance traffic management project launch pune news air,positive,positive,positive,0.25,0.4,News On AIR,Maharashtra: Advanced Surveillance and Traffic Management Projects Launched in Pune - News On AIR
dwarka expressway india ai base traffic system detect type violati economic time,neutral,neutral,negative,0.0,-0.30000000000000004,The Economic Times,Dwarka Expressway to get India's first AI-based traffic system that can detect 14 types of traffic violati - The Economic Times
pm modi day maharashtra visit oct launch navi mumbai international airport new metro line prime minister inaugurate phase massive greenfield project poise transform global aviation hub flag make entire aqua operat narendra october key highlight inauguration anticipated nmia wednesday afternoon,positive,positive,neutral,0.34,0.022727272727272724,The Times of India,"PM Modi on 2-day Maharashtra visit from Oct 8; to launch Navi Mumbai International Airport, new Mumbai Metro line"
stock market highlight october sensex nifty ride festive optimism gold hit record high share price open positive note tuesday morning start previous close trade point cent forex live update rupee end weak paise dollar cautiously amid glob,positive,positive,neutral,0.926,-0.0030050505050505105,BusinessLine,"Stock Market Highlights 7 October 2025: Sensex, Nifty ride up on festive optimism; gold hits record high"
sanction hit russian energy giant talk lng terminal kakinada port gazprom state own firm invest million build hurt sour india tie new delhi tonne regasification indias east coast plan,negative,negative,neutral,-0.3182,0.06439393939393938,Livemint,US sanctions-hit Russian energy giant in talks for LNG terminal at Kakinada port
master plan work build brand new city navi mumbai airport aerocity near finalization cidco aim develop acre adjacent international project alongside educity medicity corporate park create integrate ecosystem significant industrial development corporation urban planning agency maharashtra government expect finalise,positive,positive,positive,0.4404,0.10189393939393938,The Times of India,Master plan in the works to build a brand new city around Navi Mumbai Airport
cidco approve major cut betterment charge naina developer free press journal,positive,positive,positive,0.228,0.23125,Free Press Journal,CIDCO Approves Major Cut In Betterment Charges For NAINA Developers - Free Press Journal
navi mumbai news institution uk australia establish campus state government aim build free press journal,positive,positive,positive,0.5106,0.4,Free Press Journal,"Navi Mumbai News: Institutions From UK, US, Australia To Establish Campuses; State Government Aims At Building - Free Press Journal"
sangli news pudhari,neutral,neutral,neutral,0.0,0.0,Pudhari News,Sangli News: भूमापन पूर्ण; कोल्हापूर रस्ता होणार 35 मीटर रुंद - Pudhari News
maharashtra rain sangli miraj abp majha,neutral,neutral,neutral,0.0,0.0,ABP Majha,"MAHARASHTRA RAINS: Sangli, Miraj मध्ये रात्रीपासून मुसळधार, अनेक ठिकाणी पाणी साचल्याने दैना - ABP Majha"
sangli crime pudhari news,negative,negative,neutral,-0.5423,0.0,Pudhari News,"Sangli Crime: 150 जणांवर गुन्हे; 35 नावे उघड, 13 जणांना अटक - Pudhari News"
